zbest_b_[j]	EBV_b_[j]	e_EBV_[j]	E_EBV_[j]	SFR_b_[j]	e_SFR_[j]	E_SFR_[j]	Mstar_b_[j]	e_Mstar_[j]	E_Mstar_[j]	RA_b_[j]	DEC_b_[j]	SDSS_NAME_[i]	RA_[i]	Dec_[i]	REDSHIFT_[i]	LOG_MBH_[i]	LOG_MBH_ERR_[i]	LOG_LBOL_[i]	LOG_REDD_[i]  LE[j]   LSbc[j]
0.8010	0.0356	0.0093	0.009300000000000003	8.814e+00	0.14199999999999946	0.14199999999999946	1.792e+11	2900000000.0	2900000000.0	166.58897	10.80426	110621.35+104815.3	166.58898	10.804272	0.801	8.53235218644089	0.04517627963015749	45.203542916196184	-1.4686883566459434  0.0 0.0
0.8691	0.0093	0.0024999999999999996	0.0025000000000000005	6.324e+01	14.350000000000001	14.339999999999996	5.138e+11	96700000000.0	96700000000.0	167.34349	22.19931	110922.43+221157.4	167.3435	22.199299	0.8691	8.705139813612249	0.0354675431167659	46.38167550059001	-0.4633433994234723  0.0 1.741e+44
0.8380	0.2075	0.0547	0.0547	1.317e+01	0.28999999999999915	0.2900000000000009	6.155e+10	1340000000.0	1350000000.0	167.67409	63.83197	111041.75+634954.6	167.67395	63.831965	0.838	7.577247798189152	1.8875898393999884	45.44582173982652	-0.2713051447638685  1.732e+44 0.0
0.8680	0.0650	0.016900000000000005	0.017	8.879e+01	3.8000000000000114	3.809999999999988	4.273e+11	5400000000.0	5500000000.0	167.80118	32.01931	111112.27+320109.7	167.80114	32.019365	0.868	8.402706965069363	0.15195668986742644	45.39181143684663	-1.1507746146239697  0.0 2.823e+43
0.8940	0.1585	0.0413	0.0413	3.305e+01	3.299999999999997	3.3100000000000023	1.015e+11	42900000000.0	43000000000.0	168.17242	47.4959	111241.39+472945.0	168.17248	47.495847	0.894	8.195054091569611	0.16589936444376585	45.59670016106751	-0.7382330169033385  0.0 0.0
0.8069	0.0100	0.0026	0.0026	1.190e+01	1.8800000000000008	1.8699999999999992	9.172e+10	15310000000.0	15280000000.0	168.18013	26.41189	111243.21+262442.8	168.18008	26.411915	0.8069	8.598096459854977	0.06724681813067852	45.71314590786209	-1.0248296383941222  0.0 0.0
0.8850	0.0000	0.0	0.005	1.750e+01	0.4499999999999993	0.4400000000000013	1.422e+11	20500000000.0	20400000000.0	168.98222	54.94853	111555.74+545654.9	168.98226	54.948665	0.885	8.113657447610976	0.12885643879061237	45.491765959342494	-0.7617705746697185  0.0 0.0
0.8375	0.0000	0.0	0.005	0.000e+00	0.0	0.01	7.427e+11	11800000000.0	11800000000.0	169.11786	22.52228	111628.28+223120.1	169.11786	22.522285	0.8375	9.329169422289176	0.030108024547044674	46.111765617249624	-1.3572828914407895  0.0 0.0
0.8090	0.0299	0.0079	0.008000000000000004	1.566e+01	1.040000000000001	1.0399999999999991	3.211e+11	21300000000.0	21200000000.0	169.20459	53.55421	111649.10+533315.1	169.20458	53.554306	0.809	8.847719177420963	0.025481946726239584	45.69354798545464	-1.2940502783675571  0.0 0.0
0.8920	0.0000	0.0	0.005	2.673e+01	0.9100000000000001	0.9199999999999982	2.075e+11	7300000000.0	7300000000.0	169.20498	24.83648	111649.21+245011.6	169.20507	24.836558	0.892	8.608298055993103	0.05195212478000232	45.63233227840549	-1.1158448639888479  1.384e+43 8.246e+43
0.8890	0.0000	0.0	0.005	1.965e+01	24.396	24.39	5.119e+11	138500000000.0	138500000000.0	169.26346	27.96204	111703.23+275743.5	169.26346	27.962094	0.889	8.485162202746169	0.2786475774769356	44.80201251024537	-1.8230287789020372  0.0 9.644e+44
0.8660	0.0184	0.0048000000000000004	0.004699999999999999	7.766e+00	0.08300000000000018	0.08199999999999985	1.592e+11	1700000000.0	1700000000.0	169.27858	60.95532	111706.87+605719.2	169.27865	60.955438	0.866	8.815960365232286	0.03172310308895999	45.450455330124605	-1.505384121508918  0.0 5.908e+44
0.8720	0.0000	0.0	0.005	6.169e+00	0.25099999999999945	0.25	1.227e+11	5000000000.0	5000000000.0	169.45517	30.58954	111749.25+303522.3	169.45516	30.589481	0.872	8.536240461843196	0.02409039092691393	45.733046172573324	-0.9430733756711087  0.0 2.561e+44
0.8080	0.0000	0.0	0.005	4.340e+00	0.032999999999999474	0.03300000000000036	1.140e+11	800000000.0	900000000.0	169.78904	52.8682	111909.35+525205.4	169.78892	52.868205	0.808	8.635552900318295	0.04172644738928	45.569975729561044	-1.2054562571584884  0.0 0.0
0.8731	0.0398	0.010500000000000002	0.010499999999999995	2.850e+01	1.0199999999999996	1.0100000000000016	3.812e+11	13600000000.0	13600000000.0	169.88364	57.40755	111932.04+572426.9	169.88353	57.407494	0.8730997	8.873929792649243	0.05079283722741535	45.900921586529954	-1.112887292520526  0.0 0.0
0.8540	0.1000	0.0266	0.026599999999999985	1.864e+00	0.129	0.1299999999999999	5.669e+11	39500000000.0	39400000000.0	169.90511	65.62418	111937.21+653726.9	169.90508	65.624258	0.854	8.474197656701097	0.09211572349191058	45.6491239214774	-0.9649528216249373  0.0 2.834e+44
0.8596	0.1000	0.0266	0.026599999999999985	9.696e+01	32.25	32.239999999999995	1.286e+12	115000000000.0	116000000000.0	169.99045	-11.72223	111957.69-114319.9	169.99043	-11.722211	0.8596	9.0089071293368	0.0399193629468519	45.6652711336412	-1.4835150820968386  0.0 0.0
0.8280	0.0568	0.014900000000000004	0.014899999999999997	1.389e+01	3.6799999999999997	3.669999999999998	3.648e+11	4700000000.0	4800000000.0	170.50251	46.4512	112200.60+462704.4	170.50251	46.451239	0.828	9.130192355320029	0.05076551656691414	45.45462555487113	-1.815445886850137  0.0 1.225e+44
0.8150	0.0000	0.0	0.005	3.543e+00	0.17200000000000015	0.17099999999999982	3.087e+11	15000000000.0	14900000000.0	170.56403	30.27655	112215.36+301635.7	170.564	30.276601	0.815	8.946505723596752	0.05549293286236412	45.676352590344585	-1.4100322196534043  6.668e+43 0.0
0.8180	0.0679	0.0177	0.017699999999999994	1.300e+01	0.13000000000000078	0.11999999999999922	1.738e+11	1600000000.0	1700000000.0	170.59888	30.46287	112223.72+302746.3	170.59887	30.462889	0.818	8.69040932039133	0.05174508701225846	45.4511243306138	-1.379164076178766  2.021e+44 0.0
0.8190	0.0000	0.0	0.005	1.585e+01	0.6199999999999992	0.6199999999999992	3.153e+11	12300000000.0	12400000000.0	170.9337	53.47931	112344.09+532845.4	170.93369	53.47936	0.819	8.845928247587649	0.024995390272906124	45.81951711040645	-1.1662902235824346  0.0 3.088e+43
0.8140	0.0560	0.014600000000000002	0.014599999999999995	4.937e+00	0.12700000000000067	0.1280000000000001	2.302e+11	6000000000.0	5900000000.0	170.94318	29.78792	112346.35+294716.3	170.94315	29.787879	0.814	8.197407006122722	0.14441567586738363	44.86396709352405	-1.4733189989999058  8.603e+43 2.878e+43
0.8640	0.1976	0.051199999999999996	0.051199999999999996	1.130e+01	0.4800000000000004	0.47999999999999865	2.317e+11	9900000000.0	9900000000.0	171.01732	46.21531	112404.16+461255.0	171.01736	46.215289	0.864	8.916846473227139	0.059543499978393026	45.205742786299396	-1.8509827733289799  7.732e+42 0.0
0.8270	0.0398	0.010600000000000002	0.010599999999999998	1.877e+01	0.03999999999999915	0.030000000000001137	8.824e+11	1700000000.0	1600000000.0	171.0383	50.83748	112409.19+505015.0	171.03831	50.837563	0.827	9.081348562843914	0.027825593155697336	45.957667252643176	-1.2635603966019746  9.562e+44 6.193e+44
0.8410	0.0320	0.008199999999999999	0.008300000000000002	1.995e+01	0.4299999999999997	0.4200000000000017	9.323e+10	2000000000.0	2010000000.0	171.06886	12.0005	112416.52+120001.6	171.06885	12.000469	0.841	8.643140700137826	0.05760283065870796	45.224447859404485	-1.558571927134578  1.573e+44 0.0
0.8040	0.1292	0.03320000000000001	0.03319999999999998	4.552e+00	0.23399999999999999	0.23399999999999999	9.333e+10	4810000000.0	4800000000.0	171.44145	34.46733	112545.92+342802.2	171.44135	34.467306	0.804	8.252582360198522	0.11412719299953646	45.03256966549692	-1.359891781102837  0.0 5.38e+42
0.8810	0.0467	0.012199999999999996	0.0121	7.239e+01	9.280000000000001	9.290000000000006	2.810e+11	40400000000.0	40400000000.0	171.70526	33.3523	112649.30+332108.1	171.70542	33.352262	0.881	8.688487763371379	0.04785874766342705	45.40178873393652	-1.4265781158360957  2.872e+44 6.179e+43
0.8710	0.0000	0.0	0.005	1.760e+01	1.1500000000000021	1.1499999999999986	4.585e+11	5800000000.0	5800000000.0	171.78124	28.91275	112707.50+285445.7	171.78127	28.91271	0.871	8.660020866917684	0.05777332923017277	45.55399120729216	-1.2459087460267642  6.094e+43 0.0
0.8890	0.1259	0.03310000000000002	0.03309999999999999	4.247e+01	0.28000000000000114	0.28000000000000114	8.707e+11	5600000000.0	5700000000.0	172.25095	11.40659	112900.23+112423.6	172.25098	11.406579	0.889	9.01609658951376	0.03804044163488099	45.160661220620675	-1.9953144552943218  0.0 0.0
0.8430	0.0561	0.014499999999999999	0.014499999999999999	2.953e+00	0.4159999999999999	0.41700000000000026	2.573e+11	81800000000.0	81800000000.0	172.33631	20.67582	112920.70+204032.7	172.33627	20.675772	0.843	8.466988731845055	0.059929789059339524	45.24865792260092	-1.3582098956453719  0.0 0.0
0.8220	0.0141	0.003599999999999999	0.0037	2.189e+01	0.07000000000000028	0.0799999999999983	2.928e+11	1000000000.0	1100000000.0	172.3912	2.94307	112933.90+025634.8	172.39127	2.9430246	0.822	8.629345867700273	0.03418946584981104	45.41929383075893	-1.3499311233425788  4.205e+43 2.612e+45
0.8890	0.1502	0.0382	0.03820000000000001	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	172.70086	13.25584	113048.18+131520.9	172.70078	13.255812	0.889	7.095436475274184	1.3113945636037125	44.43618750337288	-0.7991280583025431  0.0 0.0
0.8080	0.0000	0.0	0.005	1.350e+01	0.03999999999999915	0.05000000000000071	1.224e+11	13100000000.0	13000000000.0	172.77664	38.47933	113106.36+382845.3	172.77651	38.479267	0.808	8.442244632206249	0.060724781189197136	45.59065548254709	-0.9914682360603938  0.0 0.0
0.8840	0.0435	0.0114	0.011300000000000004	2.532e+01	1.4400000000000013	1.4400000000000013	7.778e+10	4430000000.0	4430000000.0	173.25247	59.7461	113300.57+594445.8	173.25237	59.746146	0.884	8.614695322925437	0.12016976970061413	45.59099772243343	-1.1635766868932456  0.0 0.0
0.8960	0.0000	0.0	0.005	1.754e+01	0.9499999999999993	0.9400000000000013	1.449e+11	7800000000.0	7800000000.0	173.32434	54.03543	113317.85+540207.4	173.32435	54.035479	0.896	8.57464677191854	0.03561080173854606	45.93686171287526	-0.7776641454445132  0.0 1.299e+44
0.8521	0.1676	0.0437	0.04369999999999999	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	173.55498	40.07367	113413.16+400425.1	173.55485	40.073663	0.8521003	7.692625396931508	0.17072355330996594	45.060979029584935	-0.7715254537478097  2.251e+44 0.0
0.8370	0.0000	0.0	0.005	1.594e+01	2.459999999999999	2.4700000000000006	2.133e+11	98300000000.0	98300000000.0	173.83917	54.37339	113521.41+542224.1	173.83917	54.373459	0.837	8.391992412412257	0.14737203621412687	45.263260504544775	-1.2686109942687198  0.0 0.0
0.8280	0.0075	0.0018999999999999998	0.0019000000000000006	1.637e+01	1.1700000000000017	1.1799999999999997	3.357e+11	24100000000.0	24100000000.0	174.11032	20.6598	113626.47+203935.3	174.11031	20.659816	0.828	8.614360867321102	0.019043347115256057	45.52775029731803	-1.2264896564043097  0.0 0.0
0.8170	0.1259	0.03320000000000001	0.03319999999999998	1.312e+00	0.10000000000000009	0.09999999999999987	3.990e+11	30400000000.0	30400000000.0	174.30974	61.83382	113714.32+615002.0	174.30962	61.833973	0.817	8.689028977472413	0.022609160666084704	45.35487185081163	-1.4740362130620233  0.0 0.0
0.8930	0.1000	0.0262	0.0262	4.177e+00	0.17099999999999937	0.17100000000000026	3.639e+11	14900000000.0	14900000000.0	174.68715	32.86571	113844.92+325156.4	174.68717	32.865686	0.893	8.334927777325687	0.07521099002028622	45.362075546949285	-1.1127313167776391  2.982e+43 0.0
0.8010	0.0289	0.0076999999999999985	0.007700000000000002	1.063e+01	0.19000000000000128	0.17999999999999972	4.955e+11	8700000000.0	8700000000.0	174.95938	49.92422	113950.25+495527.1	174.95936	49.924288	0.801	8.692323663503325	0.022085614498140664	45.495169332471875	-1.3370334174326877  0.0 2.717e+44
0.8470	0.0257	0.006700000000000001	0.0068000000000000005	1.221e+01	0.3800000000000008	0.3699999999999992	2.482e+11	7600000000.0	7600000000.0	175.0681	46.46306	114016.34+462746.9	175.0681	46.46305	0.847	8.17136619469432	0.18281420898975548	45.47478489825458	-0.8364603828409739  0.0 1.067e+45
0.8776	0.0251	0.006700000000000001	0.006700000000000001	6.190e+01	3.0899999999999963	3.1000000000000014	2.894e+11	14500000000.0	14400000000.0	175.36596	51.09034	114127.86+510525.5	175.36611	51.090429	0.8776	8.647920020450798	0.06478458206068209	45.98607865399737	-0.8017204528546672  0.0 7.825e+44
0.8439	0.0000	0.0	0.005	2.096e+01	53.72	53.720000000000006	1.843e+11	102840000000.0	102700000000.0	175.55431	43.90559	114213.02+435420.1	175.55426	43.905606	0.8439006	8.443780383276081	0.06723789729633137	45.807272496460186	-0.7763869732171325  0.0 4.1e+44
0.8300	0.2512	0.06519999999999998	0.06520000000000004	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	175.57995	29.61046	114219.18+293637.5	175.57992	29.610439	0.83	8.698900448334264	0.27980032171431707	45.05818656985564	-1.7805929648798584  0.0 3.957e+44
0.8940	0.1036	0.0266	0.026600000000000013	8.828e+00	0.26399999999999935	0.2640000000000011	2.712e+10	810000000.0	810000000.0	176.05669	23.61857	114413.59+233707.0	176.05665	23.618638	0.894	8.657490561253425	0.11739495220227232	45.270865741817595	-1.5265039058370677  0.0 3.183e+44
0.8460	0.0961	0.025300000000000003	0.02529999999999999	1.614e+01	0.4400000000000013	0.4499999999999993	3.310e+11	9200000000.0	9100000000.0	176.13748	45.83624	114432.98+455010.3	176.13743	45.836216	0.846	8.260590529804626	0.16078733770355855	45.355865587297586	-1.0446040289082765  0.0 3.22e+44
0.8170	0.0126	0.003300000000000001	0.003300000000000001	7.677e+00	0.06299999999999972	0.06400000000000006	3.610e+11	3000000000.0	3000000000.0	176.76912	64.08128	114704.63+640452.4	176.76924	64.081309	0.817	8.396117927663639	0.04038641129417913	45.42529949350716	-1.1106975205577145  0.0 0.0
0.8967	0.0288	0.007599999999999999	0.0076999999999999985	2.027e+01	3.0599999999999987	3.0500000000000007	4.155e+11	65600000000.0	65600000000.0	176.90977	46.6018	114738.34+463606.5	176.90983	46.60183	0.8967	9.264825039537547	0.06975794889146468	46.03132218717105	-1.3733819387677342  4.437e+43 2.283e+43
0.8130	0.2512	0.06679999999999997	0.06680000000000003	4.878e-01	0.011300000000000032	0.011399999999999966	3.809e+11	66600000000.0	66600000000.0	176.96952	64.02938	114752.68+640145.6	176.96945	64.029406	0.813	8.161976297982736	0.1455483926426865	45.12137953740782	-1.1804758469761547  0.0 0.0
0.8750	0.0115	0.0031000000000000003	0.003000000000000001	6.693e+01	15.420000000000009	15.429999999999993	3.129e+11	102500000000.0	102500000000.0	177.7062	50.42756	115049.49+502539.1	177.7062	50.427628	0.875	9.05514406754083	0.030705229703066838	46.115183821612206	-1.0798393323298612  0.0 0.0
0.8570	0.0184	0.004699999999999999	0.004799999999999999	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	178.34031	46.03156	115321.64+460153.8	178.34017	46.031636	0.857	7.496663754274081	0.34441815762149197	45.29358599581559	-0.34295684485972816  0.0 0.0
0.8950	0.0343	0.008799999999999999	0.008800000000000002	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	178.74847	46.71004	115459.66+464236.2	178.74858	46.710056	0.895	8.14206927517859	0.06376347293277497	45.254051477733064	-1.0278968838467633  0.0 0.0
0.8673	0.0169	0.004299999999999998	0.004300000000000002	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	178.75763	-1.80047	115501.81-014801.9	178.75757	-1.8005463	0.8673	8.649409525783575	0.15957526307494135	45.27017650829877	-1.5191121038860447  7.44e+43 0.0
0.8968	0.0075	0.002	0.002	5.505e+01	0.6999999999999957	0.6900000000000048	2.573e+11	3200000000.0	3300000000.0	178.86904	41.20272	115528.57+411209.9	178.86905	41.20275	0.8968	8.639366905803678	0.06849497810914795	45.99373185313326	-0.7855141390716531  0.0 0.0
0.8773	0.2234	0.05929999999999999	0.05930000000000002	8.728e+01	13.349999999999994	13.319999999999993	3.363e+11	42500000000.0	42600000000.0	178.92004	58.20668	115540.79+581224.0	178.92	58.206668	0.8772991	8.883841572317708	0.029799690668803842	45.55260117856662	-1.4711194801523269  7.689e+44 7.313e+44
0.8729	0.0000	0.0	0.005	5.705e+01	23.049999999999997	23.040000000000006	1.135e+12	617900000000.0	617000000000.0	178.92722	2.23641	115542.53+021411.0	178.92723	2.2364057	0.8729	9.28265110691698	0.02615237079849479	46.20243188436702	-1.2200983089511939  1.215e+44 0.0
0.8340	0.0000	0.0	0.005	6.696e+00	0.12099999999999955	0.12100000000000044	3.148e+11	5600000000.0	5700000000.0	179.07006	46.39157	115616.82+462329.4	179.07009	46.391518	0.834	8.716533162771915	0.09492622098815305	45.468570180532176	-1.3878420686409767  0.0 0.0
0.8967	0.0320	0.0085	0.008599999999999997	4.464e+01	1.0499999999999972	1.0600000000000023	8.880e+11	21100000000.0	21000000000.0	179.68214	47.62137	115843.71+473717.1	179.68212	47.62143	0.8967	9.384570401891919	0.04193320095543003	46.20883162544274	-1.3156178628504147  2.28e+44 0.0
0.8088	0.0702	0.018499999999999996	0.0184	1.679e+00	0.0050000000000001155	0.004999999999999893	2.239e+11	600000000.0	600000000.0	180.50613	15.97424	120201.46+155827.2	180.50611	15.974238	0.8088	8.771740057854233	0.044067663665082815	45.48925973763574	-1.4223594066197285  0.0 0.0
0.8280	0.1451	0.0379	0.0378	1.156e+01	2.556000000000001	2.549999999999999	5.388e+11	124600000000.0	124600000000.0	180.50854	9.28379	120202.06+091701.9	180.50861	9.2838698	0.828	7.974484768089798	0.1849633168050747	45.06885451812952	-1.0455093363615158  0.0 0.0
0.8376	0.0631	0.016700000000000007	0.016699999999999993	4.516e+01	5.439999999999998	5.450000000000003	3.732e+11	25400000000.0	25400000000.0	181.57232	38.20973	120617.35+381234.9	181.57232	38.209716	0.8376	9.485738568098412	0.12568847819119344	46.17488115858812	-1.450736495911528  2.599e+43 0.0
0.8110	0.0510	0.0133	0.0133	5.257e-01	0.018299999999999983	0.018300000000000094	4.105e+11	14300000000.0	14300000000.0	181.82996	47.0454	120719.21+470243.2	181.83008	47.045403	0.811	8.564778510334435	0.2317823074699846	44.84585382750076	-1.8588037692349106  0.0 0.0
0.8673	0.0093	0.0024999999999999996	0.002400000000000001	6.677e+00	0.0519999999999996	0.051000000000000156	5.868e+11	4500000000.0	4500000000.0	182.32318	20.03855	120917.57+200218.7	182.32322	20.038546	0.8673	8.82849618627755	0.03701804149921846	46.09255347833213	-0.8758217943466582  1.339e+43 0.0
0.8014	0.0192	0.004899999999999998	0.005000000000000001	1.813e+01	0.41999999999999815	0.4299999999999997	8.477e+10	2000000000.0	1990000000.0	182.46537	28.3511	120951.68+282103.7	182.46538	28.351034	0.8014	8.830265166381704	0.10209545442940933	45.3876282674863	-1.5825159852966417  0.0 1.964e+45
0.8400	0.0000	0.0	0.005	8.659e+00	1.4960000000000004	1.5009999999999994	1.775e+11	31900000000.0	31900000000.0	183.27386	53.03583	121305.69+530209.2	183.27369	53.035959	0.84	8.55209408636917	0.06099574093155736	45.5762699256281	-1.1157032471423103  2.169e+44 0.0
0.8570	0.0094	0.0024000000000000002	0.0025000000000000005	1.549e+01	5.18	5.1899999999999995	3.082e+11	201300000000.0	201200000000.0	183.46677	32.41707	121352.03+322501.3	183.46679	32.417039	0.857	8.856401202569206	0.02886730035719608	45.739604422199626	-1.2566758667708167  0.0 0.0
0.8110	0.0591	0.015199999999999998	0.015299999999999994	1.476e+01	0.1899999999999995	0.1899999999999995	4.555e+10	580000000.0	580000000.0	183.53521	36.89841	121408.46+365354.2	183.53525	36.8984	0.811	8.795652438101557	0.2213173120827076	45.3676065358171	-1.5679249886856914  0.0 0.0
0.8370	0.1707	0.0441	0.04420000000000002	2.243e+01	4.609999999999999	4.620000000000001	1.729e+11	43700000000.0	43800000000.0	183.55026	50.73466	121412.07+504404.5	183.55032	50.734673	0.837	8.89233342287635	0.1276247679435517	44.93713179881299	-2.095080710464595  1.504e+43 0.0
0.8080	0.0391	0.010200000000000004	0.010199999999999994	3.570e+01	4.7500000000000036	4.739999999999995	1.375e+11	500000000.0	600000000.0	184.07238	54.20081	121617.38+541202.8	184.07244	54.200849	0.808	8.3546540539244	0.1329810059403794	45.503510720823705	-0.9910224195019312  0.0 0.0
0.8420	0.0000	0.0	0.005	8.193e+00	1.0809999999999995	1.08	2.135e+11	43100000000.0	43000000000.0	184.31386	41.4447	121715.32+412640.9	184.31385	41.444707	0.842	8.351889153822286	0.08500466167953653	45.27142031661236	-1.2203479236111667  0.0 0.0
0.8720	0.2866	0.07470000000000002	0.07479999999999998	2.301e+01	0.8000000000000007	0.7999999999999972	4.677e+11	16300000000.0	16300000000.0	184.53769	39.64542	121809.03+393843.6	184.53765	39.645451	0.872	7.475045455200004	0.2549922273591025	45.16348141249048	-0.4514431291107572  0.0 0.0
0.8990	0.2494	0.06640000000000001	0.06640000000000001	1.078e+01	0.6099999999999994	0.6000000000000014	9.472e+11	53400000000.0	53800000000.0	184.60912	24.62082	121826.18+243714.9	184.60911	24.620832	0.899	7.966605541699524	0.14570352458676	45.44625032933507	-0.6602342987656888  0.0 0.0
0.8103	0.0000	0.0	0.005	3.631e+01	2.0900000000000034	2.0999999999999943	4.857e+11	28000000000.0	28000000000.0	185.60316	39.56967	122224.75+393410.8	185.60316	39.569677	0.8103	9.052321840126202	0.029703371909624087	45.92069520290484	-1.2715057236226015  0.0 0.0
0.8746	0.0249	0.006599999999999998	0.0067000000000000046	2.829e+01	17.299999999999997	17.310000000000002	2.338e+11	130900000000.0	130900000000.0	186.18784	49.43193	122445.09+492554.8	186.18789	49.43192	0.8746	8.708856593230031	0.07148693487571166	46.157139000500266	-0.6915966791310029  1.554e+44 2.141e+45
0.8280	0.0108	0.0028000000000000004	0.0029	2.523e+01	0.10999999999999943	0.10999999999999943	3.375e+11	1500000000.0	1500000000.0	186.3657	67.83651	122527.75+675011.4	186.36559	67.836584	0.828	8.17124963826831	0.10079095394919704	45.29324311212173	-1.0178856125478186  0.0 2.903e+45
0.8653	0.3296	0.0867	0.0867	9.090e+00	0.41300000000000026	0.41300000000000026	1.864e+11	8500000000.0	8400000000.0	186.58078	41.94033	122619.38+415625.2	186.58078	41.940352	0.8652992	8.305248231330493	0.28442800361157194	44.82850288266976	-1.6166244350619705  0.0 2.697e+45
0.8540	0.0000	0.0	0.005	2.496e+01	2.9700000000000024	2.960000000000001	2.028e+11	89000000000.0	88900000000.0	186.83606	19.27123	122720.65+191616.4	186.83606	19.271232	0.854	8.778269552952109	0.05827964271409243	45.64499867892459	-1.273149960428759  0.0 1.158e+44
0.8726	0.0000	0.0	0.005	3.698e+01	73.41	73.42000000000002	3.055e+11	62800000000.0	62900000000.0	186.87941	8.46373	122731.06+082749.3	186.87945	8.4637142	0.8726	8.53281721397644	0.053097571791276485	46.01511945945585	-0.6575768409218236  0.0 0.0
0.8120	0.0099	0.0026000000000000007	0.0024999999999999988	5.371e+00	0.33200000000000074	0.33199999999999985	2.525e+11	15600000000.0	15700000000.0	187.67365	8.51221	123041.68+083043.9	187.67368	8.5122044	0.812	8.333157112793796	0.04260249346602108	45.36191328471863	-1.1111229144764005  0.0 1.855e+43
0.8610	0.0188	0.0048000000000000004	0.004799999999999999	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	188.09536	39.25406	123222.90+391514.4	188.09545	39.254021	0.861	8.07345832806243	0.11999515415344543	44.98999863199762	-1.223338782466044  0.0 1.491e+44
0.8499	0.0732	0.019500000000000003	0.019599999999999992	7.233e+01	2.5	2.489999999999995	6.555e+11	22600000000.0	22600000000.0	188.22101	36.7331	123253.03+364359.2	188.22098	36.733122	0.8499	9.472818871477072	0.05791681723950937	46.00573035759298	-1.6069676002853284  9.92e+41 1.053e+42
0.8130	0.1259	0.03280000000000001	0.032799999999999996	1.964e+01	0.870000000000001	0.8599999999999994	2.627e+11	76900000000.0	76800000000.0	188.39063	34.73096	123333.74+344351.4	188.39059	34.73096	0.813	8.122433188818507	0.08565599390560179	45.181182861540066	-1.081129413679678  0.0 3.506e+44
0.8470	0.0344	0.0091	0.009000000000000001	1.276e+01	0.6899999999999995	0.6799999999999997	9.834e+10	42220000000.0	42260000000.0	188.39783	52.48532	123335.48+522907.1	188.39785	52.485382	0.847	8.38497526888122	0.0892075390704361	45.56416307718698	-0.9606912780954745  0.0 1.232e+44
0.8097	0.0000	0.0	0.005	1.411e+01	0.5599999999999987	0.5600000000000005	2.869e+11	11400000000.0	11300000000.0	188.82284	49.55474	123517.46+493317.1	188.82275	49.55477	0.8097	8.398490175473132	0.06709763744449009	45.19966950912819	-1.3386997527461768  0.0 2.094e+44
0.8240	0.0905	0.0237	0.0237	7.566e+00	6.0889999999999995	6.0840000000000005	6.651e+10	39930000000.0	39890000000.0	189.14058	65.9771	123633.74+655837.5	189.14058	65.977173	0.824	9.017044783687723	0.03895699482543103	45.51016880231264	-1.6467550677763187  0.0 0.0
0.8900	0.0281	0.007300000000000001	0.007399999999999997	0.000e+00	0.0	0.01	2.790e+11	8600000000.0	8700000000.0	190.67074	49.05341	124240.95+490312.2	190.67064	49.053471	0.89	8.508319488139731	0.06738792037553312	45.52571433306762	-1.1224842414733498  0.0 1.351e+44
0.8690	0.0251	0.006600000000000002	0.006700000000000001	2.438e+01	11.03	11.029999999999998	4.849e+11	256300000000.0	256400000000.0	190.86528	48.64327	124327.64+483835.8	190.86517	48.643257	0.869	8.098850971600486	0.13438806295459496	46.00646618876193	-0.23226386923979644  1.038e+44 9.877e+44
0.8179	0.0603	0.0158	0.015900000000000004	2.203e+01	1.25	1.25	2.923e+11	16600000000.0	16500000000.0	191.16203	29.0875	124438.88+290514.9	191.16201	29.087499	0.8179	8.690865682247646	0.07594556816407202	45.598731828652404	-1.232012939996478  0.0 3.888e+44
0.8420	0.1514	0.03900000000000001	0.039099999999999996	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	191.59583	36.49951	124623.01+362958.3	191.5959	36.49953	0.842	8.156924045498453	0.09671072824100622	45.043436566174755	-1.2533665657249353  0.0 1.148e+45
0.8720	0.6310	0.16749999999999998	0.1674	1.062e+01	0.2699999999999996	0.27000000000000135	2.113e+11	5400000000.0	5400000000.0	191.72321	59.0838	124653.57+590501.7	191.7232	59.083895	0.872	7.63282638449059	0.485775378148636	44.83987668197564	-0.9328287889161883  5.775e+44 3.038e+43
0.8650	0.1511	0.039800000000000016	0.039799999999999974	8.240e+00	0.30799999999999983	0.30799999999999983	1.689e+11	6300000000.0	6400000000.0	191.94285	59.36239	124746.28+592144.4	191.94288	59.362416	0.865	8.641594566975783	0.2669818697887849	45.244323076405436	-1.537150576971584  0.0 6.64e+44
0.8540	0.0879	0.023000000000000007	0.022999999999999993	3.081e+01	1.5899999999999999	1.5899999999999999	2.392e+11	12600000000.0	12600000000.0	192.08627	58.17843	124820.69+581042.2	192.08621	58.178463	0.854	9.263465991307722	0.04862330293038119	45.54934954311023	-1.8539955345987276  0.0 0.0
