zbest_b_[j]	EBV_b_[j]	e_EBV_[j]	E_EBV_[j]	SFR_b_[j]	e_SFR_[j]	E_SFR_[j]	Mstar_b_[j]	e_Mstar_[j]	E_Mstar_[j]	RA_b_[j]	DEC_b_[j]	SDSS_NAME_[i]	RA_[i]	Dec_[i]	REDSHIFT_[i]	LOG_MBH_[i]	LOG_MBH_ERR_[i]	LOG_LBOL_[i]	LOG_REDD_[i] 
0.8390	0.0460	0.0340	0.0581	3.744e+00	3.562e+00	3.927e+00	1.761e+11	1.675e+11	1.846e+11	234.53724	29.60854	153808.94+293630.8	234.53725	29.608577	0.839	8.650719513715615	0.053211299380875	45.6366238830467	-1.153974717070149
0.8134	0.0631	0.0465	0.0797	0.000e+00	0.000e+00	1.000e-02	2.218e+11	2.124e+11	2.312e+11	234.6539	13.75614	153836.93+134521.9	234.65389	13.756112	0.8134	8.736675856602355	0.08401636467619435	45.54130900026226	-1.3352459427413328
0.8100	0.1206	0.0889	0.1524	4.546e+00	1.547e+00	7.544e+00	1.184e+11	8.218e+10	1.547e+11	234.71212	56.04591	153850.91+560245.2	234.71218	56.045959	0.81	8.090691501546894	0.137433129138828	44.929897736048886	-1.3006728518992452
0.8090	0.0628	0.0462	0.0794	1.655e+01	1.636e+01	1.673e+01	1.275e+11	1.261e+11	1.290e+11	234.98505	39.73396	153956.41+394402.2	234.98507	39.733948	0.809	8.542298651750338	0.1012044401853962	45.618444185817886	-1.0637335523336893
0.8240	0.0616	0.0455	0.0778	9.707e+00	8.854e+00	1.056e+01	1.973e+11	1.800e+11	2.147e+11	235.03729	32.76183	154008.95+324542.5	235.03731	32.761814	0.824	8.619214609342256	0.07736716875968562	44.90236496659655	-1.8567287291469425
0.8375	0.0214	0.0157	0.0271	3.285e+01	3.230e+01	3.339e+01	2.669e+11	1.017e+11	4.320e+11	235.08191	55.4563	154019.63+552722.7	235.08183	55.456309	0.8375	8.223422407640141	0.04394648031152598	45.866493250920165	-0.4968082431212137
0.8960	0.0000	0.0000	0.0050	4.597e-01	4.466e-01	4.728e-01	2.194e+11	2.132e+11	2.257e+11	235.33045	24.0411	154119.30+240228.1	235.33043	24.041146	0.896	8.939500691083596	0.11657853317691556	45.607484120287275	-1.4718956571975588
0.8873	0.0000	0.0000	0.0050	7.461e+01	4.667e+01	1.025e+02	3.487e+11	3.013e+11	3.961e+11	236.95542	6.34709	154749.31+062049.4	236.95547	6.3470695	0.8873	8.279177604661516	0.1094781073624353	46.08784336716709	-0.3312133238956642
0.8660	0.0886	0.0652	0.1119	0.000e+00	0.000e+00	1.000e-02	2.175e+11	2.166e+11	2.185e+11	237.18544	27.39919	154844.51+272356.9	237.18549	27.399163	0.866	7.2953347831301745	0.46238401111377814	45.47532425464115	0.04011038510973976
0.8040	0.0772	0.0570	0.0974	2.164e+01	2.144e+01	2.184e+01	2.808e+11	2.783e+11	2.834e+11	238.34135	20.70625	155321.91+204222.3	238.3413	20.706207	0.804	9.05798820354361	0.04108913357030095	45.484192792112445	-1.7136744978324023
0.8410	0.0000	0.0000	0.0050	1.211e+01	9.793e+00	1.442e+01	5.693e+11	4.566e+11	6.820e+11	238.36428	28.41439	155327.43+282451.7	238.36431	28.414387	0.841	8.43321771614128	0.042609781782119084	45.45628010843787	-1.1168166941046442
0.8990	0.1995	0.1461	0.2530	2.560e+01	2.419e+01	2.701e+01	2.115e+11	1.999e+11	2.232e+11	238.49975	38.98934	155359.93+385921.5	238.49971	38.989329	0.899	8.382404977552651	0.12218876442320935	46.17633411071527	-0.34594995323862154
0.8600	0.0786	0.0580	0.0992	1.877e+01	1.833e+01	1.921e+01	2.511e+11	2.452e+11	2.570e+11	238.57286	19.31753	155417.48+191903.1	238.57286	19.317548	0.86	8.737852928167342	0.2492943978626106	45.48262155803041	-1.39511045653817
0.8554	0.0248	0.0182	0.0315	4.016e+01	3.825e+01	4.208e+01	5.372e+11	5.116e+11	5.628e+11	238.73757	29.95939	155457.01+295733.8	238.73755	29.959414	0.8554	9.041403005679184	0.02072263634613285	46.00375363320556	-1.177528458874859
0.8949	0.0144	0.0105	0.0182	2.252e+01	2.250e+01	2.254e+01	4.617e+11	4.613e+11	4.621e+11	239.20874	28.6244	155650.09+283727.8	239.20873	28.624412	0.8949	8.871071859184726	0.05656011394711186	46.019196745549245	-0.9917542000367183
0.8730	0.0918	0.0676	0.1160	2.032e+01	1.987e+01	2.078e+01	4.167e+11	4.073e+11	4.260e+11	239.71822	23.8909	155852.37+235327.1	239.71822	23.890891	0.873	8.625571798891084	0.0846042863910989	45.3603767761588	-1.4050741091335193
0.8350	0.1054	0.0779	0.1328	5.166e+00	4.824e+00	5.508e+00	1.027e+11	9.594e+10	1.095e+11	241.21674	23.3505	160452.01+232101.6	241.21674	23.350468	0.835	8.89388707276476	0.030282656270024483	45.4940872863353	-1.5396788728306972
0.8850	0.0540	0.0398	0.0683	1.876e+01	1.255e+01	2.497e+01	2.509e+11	2.467e+11	2.551e+11	241.52896	56.18665	160606.96+561112.0	241.52908	56.186716	0.885	8.113418644491482	0.0880582449998329	45.34096630021526	-0.9123314306774619
0.8604	0.0674	0.0497	0.0850	1.994e+01	1.958e+01	2.031e+01	2.668e+11	2.619e+11	2.716e+11	241.63096	20.61878	160631.43+203707.7	241.63098	20.618805	0.8604	8.759880967661527	0.07078828538652097	45.43393653665019	-1.4658235174125773
0.8981	0.0225	0.0166	0.0284	1.326e+01	1.019e+01	1.634e+01	2.720e+11	2.677e+11	2.762e+11	241.73781	22.30837	160657.07+221830.0	241.73779	22.30833	0.8981	8.38477150185701	0.12963530435094378	45.59907370568989	-0.9255768825683576
0.8260	0.0957	0.0705	0.1208	2.718e+01	2.424e+01	3.012e+01	1.270e+11	2.008e+10	2.340e+11	242.29871	14.91943	160911.67+145509.8	242.29866	14.919395	0.826	8.777669840202472	0.06889572982428283	45.573424355284466	-1.3441245713192436
0.8570	0.1306	0.0959	0.1652	8.349e+00	7.696e+00	9.002e+00	3.892e+11	2.000e+11	5.785e+11	242.36902	58.67575	160928.57+584032.7	242.36904	58.675811	0.857	8.190164299937432	0.10132201607116229	45.21526397935167	-1.114779406987001
0.8990	0.0834	0.0616	0.1051	1.427e+01	-9.621e+00	3.816e+01	2.926e+11	2.887e+11	2.965e+11	242.89946	8.64525	161135.85+083843.2	242.89941	8.6453361	0.899	8.320557744089749	0.1642997704646431	45.42709894543037	-1.033337885060613
0.8492	0.0000	0.0000	0.0050	5.672e+01	5.643e+01	5.700e+01	2.866e+11	2.852e+11	2.881e+11	243.44689	20.80882	161347.23+204831.8	243.44683	20.808852	0.8492	8.146119647181074	0.11740697220844352	45.85183099309493	-0.43416774048738227
0.8271	0.0543	0.0402	0.0683	0.000e+00	0.000e+00	1.000e-02	1.383e+11	1.317e+11	1.448e+11	243.48401	17.25473	161356.15+171516.8	243.484	17.254695	0.8271	9.026754210854024	0.2637575233967296	44.7906863673812	-2.375946929874063
0.8343	0.0131	0.0096	0.0166	2.304e+01	2.263e+01	2.345e+01	4.684e+11	4.600e+11	4.768e+11	243.70716	26.98298	161449.71+265858.8	243.70716	26.983005	0.8343	8.544947249528507	0.07513209466855827	46.082926848406856	-0.6018994875228876
0.8929	0.0100	0.0074	0.0126	6.801e+00	6.437e+00	7.165e+00	1.394e+11	1.320e+11	1.469e+11	244.1832	50.85512	161643.95+505118.5	244.18313	50.855153	0.8929	8.409019482179525	0.1979222995786743	45.4552025575574	-1.0936960110233633
0.8510	0.0103	0.0076	0.0129	2.475e+01	2.344e+01	2.606e+01	1.182e+11	9.315e+10	1.433e+11	244.43652	38.70677	161744.78+384224.6	244.43662	38.706838	0.851	7.958385094227044	0.14260870774586207	45.30370389430646	-0.7945602863218221
0.8805	0.0000	0.0000	0.0050	1.099e+01	1.034e+01	1.165e+01	8.542e+10	8.035e+10	9.049e+10	244.64442	30.25527	161834.66+301518.9	244.64442	30.255246	0.8805	9.262501880845985	0.06524966192741269	45.99170432213877	-1.4106766451084491
0.8064	0.0186	0.0137	0.0236	0.000e+00	0.000e+00	1.000e-02	1.217e+11	1.180e+11	1.254e+11	245.70132	40.50819	162248.31+403029.5	245.70135	40.508182	0.8064	8.31655599352981	0.1659838332476433	45.81533664401667	-0.6410984359143799
0.8740	0.0059	0.0043	0.0074	6.398e+00	6.386e+00	6.410e+00	3.008e+11	3.003e+11	3.014e+11	247.66948	56.87504	163040.68+565230.0	247.66959	56.875047	0.874	8.426289035627137	0.1478633473384008	45.46791622941403	-1.0982518926143447
0.8733	0.0132	0.0097	0.0166	1.926e+01	1.713e+01	2.140e+01	9.003e+10	7.959e+10	1.005e+11	248.51553	15.20743	163403.72+151226.8	248.51551	15.207447	0.8733	9.128108016016526	0.04228870067388255	45.85670803137253	-1.411279071045236
0.8140	0.0527	0.0391	0.0664	9.000e-01	8.647e-01	9.354e-01	2.736e+11	2.629e+11	2.844e+11	249.29541	16.32754	163710.87+161939.2	249.2953	16.327559	0.814	8.762380965390324	0.04058148131222447	45.10714268620718	-1.7951173655843784
0.8490	0.0750	0.0552	0.0948	1.362e+01	1.336e+01	1.388e+01	3.548e+11	3.480e+11	3.616e+11	250.35737	20.04955	164125.76+200258.3	250.35736	20.04955	0.849	8.662544598348278	0.03412279216461982	45.51515331320829	-1.2872703715412277
0.8920	0.0398	0.0293	0.0503	3.061e+01	3.001e+01	3.122e+01	2.379e+11	2.334e+11	2.424e+11	250.3986	41.62853	164135.66+413742.8	250.39861	41.628555	0.892	8.337041071228587	0.10976074820445762	45.56440164262358	-0.9125185150062444
0.8819	0.0386	0.0285	0.0487	2.510e+01	2.445e+01	2.574e+01	1.173e+11	1.143e+11	1.203e+11	251.25975	23.55553	164502.34+233320.0	251.25976	23.555583	0.8819	9.17195068420835	0.09952205591438491	45.16367739929552	-2.1481523713140636
0.8608	0.0000	0.0000	0.0050	3.041e+01	2.466e+01	3.616e+01	4.067e+11	2.103e+11	6.031e+11	252.55851	21.91099	165014.04+215439.5	252.55853	21.910967	0.8608	8.785836945112877	0.043322382120036994	45.973676686322726	-0.9520393451913877
0.8050	0.0404	0.0297	0.0510	0.000e+00	0.000e+00	1.000e-02	2.335e+11	2.038e+11	2.631e+11	252.9375	41.53587	165145.00+413208.9	252.9375	41.5358	0.805	8.435159924432789	0.08460908383102932	45.29307309252806	-1.2819659183059644
0.8830	0.0516	0.0381	0.0652	5.148e+01	4.800e+01	5.496e+01	2.621e+11	2.133e+11	3.109e+11	255.34628	44.54436	170123.10+443239.6	255.34623	44.544419	0.883	8.760485453703001	0.038627424724969536	45.427859596471286	-1.4725049436329523
0.8541	0.1211	0.0893	0.1530	5.343e+01	-7.642e+01	1.833e+02	4.119e+11	2.120e+11	6.117e+11	255.38277	26.58013	170131.86+263448.2	255.38274	26.580073	0.8541	8.793192490043554	0.06376830323971942	45.65882911590111	-1.2742424605436773
0.8880	0.0697	0.0512	0.0882	2.541e+01	2.352e+01	2.729e+01	5.209e+11	4.782e+11	5.636e+11	255.60396	37.6719	170224.93+374019.1	255.60391	37.671973	0.888	8.825363149935871	0.03720402688076705	45.560551889017155	-1.404690347319953
0.8250	0.0881	0.0648	0.1113	3.040e+01	2.957e+01	3.123e+01	1.421e+11	1.382e+11	1.460e+11	257.03948	44.72698	170809.47+444337.3	257.03944	44.727113	0.825	8.03767171906185	0.16676844338565178	45.60290084235304	-0.5746499631100496
0.8020	0.0181	0.0134	0.0229	2.427e+01	2.303e+01	2.552e+01	1.871e+11	1.774e+11	1.969e+11	310.09151	0.19696	204021.97+001149.3	310.09156	0.19703762	0.802	8.572794818886333	0.13278413376466927	45.49839557550852	-1.2142783297790525
0.8344	0.0251	0.0184	0.0318	5.761e+01	2.058e+01	9.464e+01	7.477e+11	5.178e+11	9.776e+11	310.30482	0.85917	204113.16+005132.9	310.30486	0.85916001	0.8344	9.536810328888972	0.04121741161816381	46.110125848393864	-1.5665635668963456
0.8396	0.0000	0.0000	0.0050	1.921e+01	1.902e+01	1.939e+01	2.493e+11	2.469e+11	2.517e+11	311.75165	-0.27105	204700.39-001615.8	311.75164	-0.27108784	0.8396	9.0164320015175	0.03242343678781058	45.777624428978854	-1.3786866589398843
0.8748	0.0000	0.0000	0.0050	1.030e+02	1.021e+02	1.039e+02	1.337e+12	1.325e+12	1.349e+12	315.9866	0.26153	210356.78+001541.4	315.98663	0.26150485	0.8748	9.182277992413493	0.017720338536189126	46.57377257329887	-0.748384505515862
0.8030	0.0110	0.0081	0.0139	3.233e+01	3.120e+01	3.346e+01	2.627e+11	2.535e+11	2.718e+11	323.43416	-1.95457	213344.19-015716.4	323.43415	-1.9545586	0.803	9.449645475372034	0.036893122818558485	45.97014105632842	-1.619383505444848
0.8350	0.0536	0.0394	0.0677	0.000e+00	0.000e+00	1.000e-02	5.904e+11	5.819e+11	5.990e+11	323.58912	-3.08374	213421.38-030501.5	323.58912	-3.0837568	0.835	8.775831325463022	0.023814595499255797	45.368854675692745	-1.546855736171514
0.8600	0.0574	0.0424	0.0725	1.701e+01	1.436e+01	1.966e+01	1.372e+11	9.270e+10	1.816e+11	325.57818	28.57892	214218.76+283444.1	325.57817	28.578927	0.86	8.1324125069775	0.12361811438219804	45.61812029169326	-0.6541713016854783
0.8310	0.1143	0.0846	0.1440	1.013e+00	9.946e-01	1.032e+00	8.905e+10	8.742e+10	9.068e+10	326.99169	4.06078	214758.01+040338.8	326.99171	4.0608059	0.831	8.470840438737907	0.06585794548359543	45.33357876097663	-1.2771407641625159
0.8112	0.0138	0.0103	0.0174	5.199e+01	4.602e+01	5.796e+01	4.039e+11	3.547e+11	4.531e+11	327.21877	-0.09851	214852.50-000554.7	327.21877	-0.098532	0.8112	8.889380068271445	0.09552293718455322	45.02564028324507	-2.003618871427614
0.8456	0.1694	0.1246	0.2143	7.738e+00	7.573e+00	7.904e+00	1.573e+11	1.540e+11	1.607e+11	329.28381	20.84745	215708.09+205051.0	329.28374	20.847519	0.8456009	7.985915029832878	0.07171413750302652	45.45139080178023	-0.674403314453887
0.8990	0.0475	0.0353	0.0597	2.819e+01	2.797e+01	2.840e+01	2.190e+11	2.172e+11	2.209e+11	329.33077	10.23695	215719.37+101412.9	329.33072	10.236931	0.899	8.866746639703178	0.07638434746616744	45.371016799632386	-1.6356089264720295
0.8522	0.0000	0.0000	0.0050	6.533e+00	6.524e+00	6.542e+00	5.398e+10	5.391e+10	5.406e+10	330.43554	0.38697	220144.51+002312.8	330.43549	0.38691083	0.8522	8.949811432788959	0.10290613407927122	45.46036482515444	-1.6293256940357532
0.8600	0.1107	0.0820	0.1393	1.027e+01	9.808e+00	1.073e+01	8.487e+10	8.105e+10	8.869e+10	331.62111	22.90879	220629.09+225431.9	331.62122	22.908868	0.86	8.14403241079998	0.06922934194935268	45.413188469032306	-0.8707230281689108
0.8518	0.0000	0.0000	0.0050	2.406e+01	2.117e+01	2.696e+01	4.786e+11	1.389e+11	8.183e+11	332.13344	-0.87727	220832.02-005238.1	332.13341	-0.87726955	0.8518	9.534447964959865	0.045685697936460865	45.92421558977917	-1.7501114615819289
0.8444	0.0000	0.0000	0.0050	2.574e-01	2.421e-01	2.728e-01	2.010e+11	1.718e+11	2.303e+11	332.19305	24.1457	220846.33+240844.7	332.19305	24.145753	0.8444009	7.412022734076418	0.4667513303891149	44.120367747198145	-1.4315340732795099
0.8520	0.0283	0.0208	0.0359	5.787e+01	5.672e+01	5.902e+01	7.741e+11	7.587e+11	7.895e+11	332.39086	-3.21051	220933.80-031237.7	332.39086	-3.2104928	0.852	9.286720440120437	0.015885938178606618	46.1690620701289	-1.257537456392772
0.8630	0.0501	0.0369	0.0633	9.298e+01	7.274e+01	1.132e+02	7.167e+11	5.722e+11	8.613e+11	334.75586	0.10296	221901.40+000610.6	334.75586	0.10295455	0.863	9.085203152092353	0.021579445857202527	45.59475228902435	-1.630329949469241
0.8010	0.0716	0.0527	0.0904	3.838e+01	3.769e+01	3.907e+01	1.479e+11	9.478e+10	2.010e+11	336.42229	7.42109	222541.33+072515.8	336.42225	7.4210697	0.801	8.50120219107135	0.04820371824801767	45.58022701367404	-1.0608542637985467
0.8660	0.0613	0.0452	0.0773	6.716e+00	6.509e+00	6.924e+00	5.550e+10	5.378e+10	5.721e+10	337.04188	15.2989	222810.06+151755.7	337.04195	15.29882	0.866	8.13595903554963	0.26777708121073857	45.58190709232155	-0.693931029629317
0.8300	0.0256	0.0189	0.0323	9.942e+00	9.471e+00	1.041e+01	2.021e+11	1.925e+11	2.117e+11	337.18012	4.79234	222843.22+044732.5	337.1801	4.7923736	0.83	8.6864271124024	0.02495211376686352	45.47712747060126	-1.349178728202377
0.8991	0.0083	0.0061	0.0105	2.024e+01	1.731e+01	2.317e+01	1.644e+11	1.490e+11	1.798e+11	337.24098	-1.1263	222857.83-010734.8	337.24101	-1.1263586	0.8991	8.980678708671377	0.06396982218194859	45.92686096253375	-1.1936968325388622
0.8500	0.0263	0.0195	0.0332	1.206e+01	1.201e+01	1.212e+01	2.452e+11	2.441e+11	2.464e+11	337.45591	-2.61149	222949.41-023641.4	337.45589	-2.6115034	0.85	8.605542573176203	0.03620768049889569	45.4662740508668	-1.2791476087106395
0.8150	0.0509	0.0376	0.0643	8.770e-01	8.201e-01	9.340e-01	6.848e+11	5.881e+11	7.816e+11	337.96633	9.19256	223151.93+091132.9	337.96641	9.1924846	0.815	8.82330034959308	0.019443710348254935	45.51846066214813	-1.4447187738461873
0.8954	0.0000	0.0000	0.0050	4.006e+01	3.768e+01	4.244e+01	7.968e+11	7.494e+11	8.441e+11	338.23395	13.30913	223256.14+131832.8	338.23396	13.309128	0.8954	8.906049434333738	0.047563418792459365	46.086217925299636	-0.9597105954353398
0.8644	0.0425	0.0312	0.0538	4.645e+01	3.357e+01	5.933e+01	6.028e+11	5.379e+11	6.678e+11	338.91163	13.30725	223538.78+131826.0	338.91161	13.307224	0.8644	8.766910533975423	0.02278801181877251	46.057625031271115	-0.849164589105545
0.8060	0.0501	0.0369	0.0633	0.000e+00	0.000e+00	1.000e-02	2.603e+11	2.332e+11	2.875e+11	338.95542	28.47457	223549.29+282828.6	338.95541	28.474633	0.806	8.493801346740078	0.061653713283769236	45.455360087956635	-1.1783203451846804
0.8913	0.0000	0.0000	0.0050	8.000e+00	4.925e+00	1.108e+01	3.730e+11	2.910e+11	4.550e+11	339.03041	-0.73559	223607.28-004408.0	339.03034	-0.73559702	0.8913	8.83750252541359	0.3303941068145817	45.4940485175145	-1.4833330943003276
0.8920	0.0913	0.0676	0.1150	9.259e+00	8.707e+00	9.811e+00	1.228e+11	1.155e+11	1.302e+11	339.0788	29.94112	223618.92+295628.1	339.07887	29.941158	0.892	8.019016647028847	0.18858498242278968	45.26232608445245	-0.8965696489776376
0.8780	0.0158	0.0117	0.0200	1.183e+01	6.220e+00	1.743e+01	5.561e+11	5.419e+11	5.703e+11	343.06771	13.24542	225216.24+131443.5	343.06771	13.245435	0.878	8.618173824648965	0.03753224134533988	45.934658405922505	-0.8233945051276966
0.8590	0.0198	0.0147	0.0249	1.884e+01	1.869e+01	1.899e+01	1.557e+11	1.544e+11	1.569e+11	344.21513	-0.77976	225651.62-004647.1	344.21511	-0.77976662	0.859	8.306599175710103	0.02396515817387828	45.41418033178647	-1.0322979303248714
0.8223	0.0000	0.0000	0.0050	1.186e+01	-1.086e+01	3.457e+01	1.573e+11	1.383e+11	1.763e+11	344.72405	17.69935	225853.76+174157.9	344.72404	17.699426	0.8223003	8.70546310221648	0.03285788795423796	45.65396018195688	-1.1913820066608347
0.8630	0.1271	0.0941	0.1600	0.000e+00	0.000e+00	1.000e-02	1.891e+11	1.244e+11	2.537e+11	348.36132	26.29078	231326.70+261726.7	348.36129	26.290776	0.863	8.704741204466789	0.06551343491180127	45.171332158945305	-1.673288131922721
0.8640	0.0000	0.0000	0.0050	2.498e+01	2.400e+01	2.596e+01	2.064e+11	1.984e+11	2.145e+11	348.41857	30.21752	231340.44+301303.3	348.4185	30.217592	0.864	9.15493391626121	0.027422848054019996	45.963552749218266	-1.3312602534441818
0.8650	0.1000	0.0744	0.1256	4.021e+00	-1.028e+01	1.833e+01	3.323e+10	1.587e+10	5.058e+10	349.01664	15.44094	231603.99+152627.2	349.01664	15.440895	0.865	7.828439446274865	0.265733520276919	45.31755665101066	-0.6507618816654405
0.8103	0.0201	0.0149	0.0254	6.906e+00	5.111e+00	8.701e+00	1.404e+11	1.332e+11	1.476e+11	349.37061	0.28424	231728.93+001703.0	349.37058	0.28415921	0.8103	8.598010989546983	0.05457195615909184	45.4911120186351	-1.2467780573131206
0.8588	0.0242	0.0178	0.0305	2.881e+01	2.669e+01	3.093e+01	5.857e+11	5.426e+11	6.288e+11	349.61014	21.01183	231826.44+210042.5	349.61017	21.011832	0.8588002	7.939804538796253	0.11485618048230933	45.466122559241406	-0.6135610659560842
0.8300	0.0511	0.0376	0.0646	1.828e+01	1.768e+01	1.888e+01	3.747e+11	3.625e+11	3.870e+11	351.19443	23.10744	232446.67+230626.7	351.19447	23.107437	0.83	8.982072024736754	0.03171041473300694	45.82648582014218	-1.295465290995809
0.8730	0.1097	0.0814	0.1379	1.533e+01	1.490e+01	1.577e+01	2.051e+11	1.429e+11	2.673e+11	351.70709	0.7403	232649.71+004425.0	351.70714	0.74029118	0.873	8.34963992894465	0.09195243773935861	45.184157732301365	-1.3053612830445227
0.8440	0.0176	0.0130	0.0221	4.534e+00	3.289e+00	5.779e+00	1.191e+11	1.185e+11	1.198e+11	352.61386	12.96587	233027.32+125757.2	352.61387	12.965893	0.844	8.045491381593393	0.19212456612675602	45.43348840037197	-0.7518820676226599
0.8350	0.0938	0.0693	0.1182	1.006e+01	7.887e+00	1.224e+01	2.645e+11	2.055e+11	3.234e+11	352.75416	11.25761	233101.00+111527.4	352.75419	11.257613	0.835	9.029556052504518	0.030221436635831638	45.55544983350656	-1.6139853053991973
0.8180	0.0156	0.0115	0.0198	1.951e+01	1.947e+01	1.954e+01	3.965e+11	3.959e+11	3.972e+11	355.56092	8.16191	234214.62+080942.9	355.56093	8.1619465	0.818	8.067699776557221	0.06662972170890259	45.395987031123425	-0.8115918318350329
0.8626	0.0000	0.0000	0.0050	2.851e+01	2.470e+01	3.232e+01	2.215e+11	1.646e+11	2.785e+11	355.61406	-0.02361	234227.39-000125.2	355.61412	-0.023679005	0.8626	7.91959474027621	0.2628747813187226	45.643327917516736	-0.41614590916071154
0.8590	0.1000	0.0734	0.1266	1.225e+02	1.113e+02	1.336e+02	9.441e+11	8.500e+11	1.038e+12	356.00057	32.29687	234400.14+321748.6	356.00061	32.296858	0.859	8.573380026862166	0.09213689830986131	45.67758203618651	-1.035677077076896
0.8976	0.0000	0.0000	0.0050	2.760e+01	-7.254e+01	1.277e+02	2.281e+11	1.220e+11	3.342e+11	356.58437	-9.2803	234620.25-091648.8	356.58442	-9.2802525	0.8976	8.931745410926068	0.08844501672461788	45.880255978285525	-1.1913685190417793
0.8670	0.0892	0.0662	0.1123	1.126e+01	-8.666e+00	3.119e+01	3.459e+10	3.443e+10	3.475e+10	356.77016	31.71813	234704.86+314305.1	356.77027	31.718102	0.867	8.581168841544207	0.06297615205884483	45.396219224244554	-1.32482870370089
0.8430	0.0000	0.0000	0.0050	8.057e+00	7.890e+00	8.224e+00	3.788e+11	3.710e+11	3.867e+11	357.52243	-2.20466	235005.37-021216.7	357.52241	-2.2046559	0.843	8.96293582723179	0.03748896018446373	45.982693393991624	-1.120121519641403
0.8671	0.0398	0.0294	0.0503	2.548e+01	-1.179e+01	6.274e+01	5.067e+11	4.725e+11	5.409e+11	358.37361	-8.90919	235329.65-085433.0	358.37357	-8.9092012	0.8671	9.123128544731756	0.10791649615700157	45.892998125397575	-1.3700095057354176
0.8449	0.0108	0.0080	0.0136	1.505e+01	1.469e+01	1.540e+01	1.364e+11	1.331e+11	1.396e+11	358.39326	23.46016	235334.38+232736.3	358.39327	23.460096	0.8449009	8.470567626486051	0.03412208982568968	45.241756575977355	-1.3686901369099334
0.8620	0.1242	0.0924	0.1560	3.219e+01	1.643e+01	4.794e+01	1.549e+11	1.489e+11	1.608e+11	358.58658	6.22736	235420.79+061338.4	358.58662	6.2273598	0.862	8.456129242875527	0.0819548958793039	45.243208431300225	-1.3527998979765385
0.8370	0.0210	0.0155	0.0265	1.605e+01	1.485e+01	1.725e+01	1.304e+11	1.045e+11	1.564e+11	359.55214	23.40234	235812.51+232408.4	359.55217	23.402355	0.837	8.202281653663961	0.08930497040194924	45.65531490930769	-0.6868458307575073
